 mean_spb1 mean_nuc1 prob1 mean_spb2 mean_nuc2 prob2 mean_spb3 mean_nuc3 prob3 mean_spb4 mean_nuc4 prob4 mean_spb5 mean_nuc5 prob5 mean_spb6 mean_nuc6 prob6 mean_spb7 mean_nuc7 prob7 mean_spb8 mean_nuc8 prob8 mean_spb9 mean_nuc9 prob9 mean_spb10 mean_nuc10 prob10
599 1.5218797343146178 1.4810423379095172 0.21311475409836064 1.5780541764723977 1.1034675908489395 0.3919523099850969 1.3036994630513508 1.164706032861162 0.5653253849975162 1.2752428161308746 0.8184997873078 0.6790859413810234 0.9540791388462654 1.004309673685171 0.7794336810730254 2.056247992529665 1.286185205347624 0.8633879781420766 1.0619100827723718 1.4537393474251146 0.9324391455538997 1.6083776546892048 0.8011146855141611 1.0 0.0 0.0 0.0 0.0 0.0 0.0
636 1.2830838378256049 1.0948159072422643 0.13834466213514593 1.6753212300174938 1.1577213224994545 0.27668932427029186 1.7448359692809103 0.8583392231676542 0.4094362255097961 1.4611325432703033 1.3022371853759689 0.53218712514994 1.5257730405987375 1.0115039860539308 0.6397441023590564 0.9740694862149024 1.0872274361070555 0.7317073170731708 1.6809693668967105 1.539709992672461 0.808876449420232 1.3315035630591208 1.5832042894024916 0.8768492602958815 1.0793307973209467 1.39356362365426 0.9404238304678127 1.269456817071874 0.7052564147534625 0.9999999999999999
800 1.4040502808804745 0.924532783022407 0.2193009588617383 1.720983420813088 0.948554522924917 0.3789050417568821 1.334399278066131 0.6944587737124794 0.5335601608413238 1.5976233952106988 0.7230305980139253 0.673677698731828 1.0481240460547407 0.8217735631273909 0.7921435199505104 1.1623769195114544 1.056032453765427 0.8982369316424373 1.4797048382535765 1.1892807351085877 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
902 1.5968219244412976 1.8406447781048263 0.15081967213114755 1.4213105667092871 1.6088285196541825 0.29704918032786887 1.6426110402168803 1.3699286225209375 0.42262295081967216 1.3868506062775972 1.2534757455784775 0.5475409836065575 1.2127176620888325 1.4729300289187102 0.6521311475409837 1.2512350052722272 1.9718011358143812 0.7554098360655739 1.068868855967928 1.7587126437990606 0.8445901639344263 1.610787345877725 0.9716098413304316 0.9078688524590165 1.0002963986911593 1.1968166625570644 0.9681967213114755 1.3162580810219071 0.8642795177212117 1.0
929 1.6750665996990863 1.5804330233523682 0.18343697003957038 1.4170851542458331 1.2922876411318174 0.3343697003957038 1.3683635162882022 1.6455971518912782 0.47512719050310914 1.5242587597195616 1.9721399606750265 0.5977953646127756 1.1060483330497597 1.5519896006180964 0.7049180327868853 1.3694613645027327 0.8953933073806669 0.7950819672131147 1.0506807271388978 1.1953792098946687 0.8745053702656869 1.7577159590904845 1.0827573490218458 0.9468626342566422 1.1637586607027044 1.9441896713469864 1.0 0.0 0.0 0.0
940 1.5165649103088792 1.5702413836690854 0.15636822194199243 1.3564796651332531 1.361251066740553 0.2988650693568726 1.1927987258310349 1.9843832239760013 0.4270701975620008 1.5568267473838258 1.9048660921811555 0.5493905002101723 1.5235275073740566 1.0006839576011866 0.667927700714586 1.2452803360953864 1.6221136703059988 0.7717528373266078 0.9808928009093492 1.4832682947959228 0.8747372845733501 1.6817028850949731 1.3130795357099545 0.9541824295922656 1.1840196702418844 1.0311542211935814 1.0 0.0 0.0 0.0
956 1.3889299511671578 1.6686137336131366 0.16666666666666666 1.175377348929646 1.851652009924359 0.3183060109289617 1.6487401515333182 1.8950568209867018 0.4612932604735883 1.338219216448994 2.175183662665557 0.5897085610200364 1.38997914882272 1.3739518876593806 0.7158469945355191 1.72334958672618 1.4966498845034826 0.8164845173041895 1.1430847217909776 1.077868229079591 0.883424408014572 1.0272941321542295 1.5055539711678094 0.9458105646630237 1.5592012012239942 1.0777432934801952 1.0 0.0 0.0 0.0
1035 1.3382355251811309 1.3553207539289325 0.14564943253467844 1.5575965060862345 1.957601743810844 0.2717528373266078 1.3084962049848257 1.6708468668292515 0.3975409836065574 1.623986890431607 1.583207996358919 0.5173392181588903 1.116676163338886 1.8465284790965484 0.6153846153846154 1.555174155616079 1.2173823834462008 0.7052332912988651 1.036378168104944 1.4658854370384735 0.7925598991172762 1.3067629180321307 2.14798930019168 0.8751576292559899 1.1241576742026989 1.099937351141974 0.9451450189155107 1.4646072268243635 0.8269527628957983 1.0
1095 1.5346731766478283 1.9065468063273208 0.14353369763205828 1.3379633680301346 2.088373179565897 0.27650273224043714 1.1654828567545956 1.950547361367292 0.4010928961748634 1.0633312110606723 2.2023988995179717 0.5194899817850638 1.2496705438684046 1.610862885395708 0.6324225865209472 1.2743607414619842 2.3850985761770183 0.7216757741347906 1.0028704636192485 1.7177189932717751 0.8003642987249545 1.5843237022576395 1.305495995118367 0.878688524590164 1.3821396657812703 0.6286307372199589 0.9435336976320583 1.0079827486439459 1.2119807238415623 1.0
1183 1.002719586903557 1.8332998123928104 0.18210976478973628 1.7288614904469295 2.034470732862913 0.3239486813970064 1.0002558232752448 1.400195911702502 0.45545260156806844 1.1622814411353706 2.224957814709119 0.5744832501781896 2.100650948271443 1.5343976047943333 0.6799714896650035 1.3716637831375849 1.7026284774774862 0.7719173200285103 1.6881096877122008 1.2922796210018357 0.8588738417676407 2.4000723895898743 2.1193002240386623 0.9390591589451176 1.2597357526237254 1.1682616426960826 1.0 0.0 0.0 0.0
1204 1.3496462497906745 2.146218173396281 0.17192097519966373 1.3370212758718287 1.7581930440278797 0.3114754098360656 1.2993456205401246 1.4126243901489044 0.4426229508196722 0.9043856974947064 1.2577357800091415 0.5628415300546449 1.6952785882106347 1.2104206713510852 0.6721311475409837 1.0324971982398472 1.6220934029905087 0.7658680117696512 1.1643037755672672 1.01355944115454 0.8507776376628837 1.7196370769555775 1.8532496959001241 0.9281210592686002 1.0404939768960062 2.0043651949139254 1.0 0.0 0.0 0.0
1222 1.1545407274070163 2.119579542371771 0.14499089253187614 1.2861810813929166 1.7813923272634162 0.2816029143897997 1.3924069277674354 1.4137202916052434 0.41675774134790533 1.4340040242611798 1.042041162970943 0.541712204007286 1.5837783271079755 1.6586307753711298 0.6477231329690347 1.1327112492973672 1.2576471212785525 0.7493624772313298 1.8460264910445512 1.2753282823425272 0.849544626593807 0.9991835879727712 1.568817697974486 0.9373406193078324 1.7912676097745972 2.0553132748255725 1.0 0.0 0.0 0.0
1316 1.2231865348232398 1.2567241130478704 0.16985428051001822 1.4497804239823933 1.4959413674028716 0.3274134790528233 1.421046054184038 0.9504233231745616 0.4795081967213115 1.0467231356104008 1.5302814316282152 0.6302367941712205 0.9139818244531224 1.1996282099134847 0.7577413479052824 1.1132027340761328 0.9256061828727574 0.877504553734062 1.1838865582374576 1.92910543229781 0.9512750455373407 1.7711149160496271 1.3160369025903425 1.0 0.0 0.0 0.0 0.0 0.0 0.0
1387 1.3256512187554952 1.0282448047436796 0.25252877572375304 1.6403400752197952 1.1918483882403277 0.4098360655737705 1.6043218043999672 0.8990434276025291 0.5660969654691315 1.1114866135611232 0.7883113874396667 0.7035228461806766 1.4049716871172369 0.7210804044203614 0.8245552842692709 1.2232430499379685 1.3388675343448262 0.9295430763864666 0.9697382647959616 1.0848314498976557 0.9999999999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1444 1.404022881518635 0.5315792562233937 0.22459016393442624 1.5559053633487094 0.3580372279081555 0.4233606557377049 1.5915952256691808 0.5286641267591726 0.5901639344262295 1.7912472876810792 0.469313529841079 0.7520491803278688 1.296099522758302 0.33475897513337183 0.8959016393442623 1.1672392187718852 0.5215676936035126 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1546 1.8750418213845572 1.3055260219324576 0.17169974115616912 1.2966731467606112 1.3424181892309133 0.30543572044866263 1.5860582221923254 1.5323772042286408 0.4360080529191832 1.3111603606964182 1.747995816263473 0.5504745470232959 1.4930535083451304 1.137305590225483 0.6465343687086569 1.709178289037789 0.90745798078517 0.7365545010066149 1.879811869100472 1.840073333782121 0.8245614035087719 0.9722136923111164 1.4783816817681146 0.8918607995398331 1.0442362997776762 1.0364790147940233 0.9545585274662064 1.4137322113834636 0.6942359717067005 0.9999999999999999
1743 2.3598015408555733 1.3947784536782797 0.14576871953921133 1.615373304941593 2.063307490404711 0.27957465662383696 1.7873219622761718 1.6603932372935533 0.41116526362428 2.159408499980205 2.040254035862728 0.5414266725742136 1.6758478722745371 1.2068203926179566 0.6455471865307931 1.224114678169737 1.9717491304144563 0.7474523704031901 1.4078997455282438 1.5941409161775058 0.8471422241914046 1.4397887626393169 2.412854503910068 0.9251218431546301 1.2231393707933256 1.2055377779173777 0.9654408506867523 1.0294543362145003 1.5710468441326852 1.0
1821 1.3778582180531396 1.7663537726979857 0.14275956284153005 1.6141181150996355 2.035574203703849 0.28517759562841527 1.6247633067308829 1.5027325687662885 0.41871584699453546 1.2786160007066292 1.4757313933769451 0.5317622950819672 1.2814166752830527 2.268472454485346 0.6376366120218578 1.0267878735731844 1.2762611881722683 0.7342896174863387 1.1376740363158493 2.006539747821701 0.8275273224043715 1.0085443537014491 1.7005140203714706 0.9204234972677595 1.4523464603400091 1.0529332356857195 1.0 0.0 0.0 0.0
1887 1.4473253898316214 1.9565429156016072 0.14716840536512668 1.325618578481833 2.2693296388226214 0.29321907600596125 0.9893868887714474 1.730911267920261 0.41616989567809237 1.1247475585570907 2.02551456278631 0.5387481371087928 1.8535681235216441 1.5616474934023712 0.6535022354694485 1.3633230274739452 1.6354417803865977 0.7663934426229507 1.5143862208010717 1.2983702126682115 0.8561847988077496 1.743925526906523 2.2037129244233165 0.9318181818181819 1.0843651623691208 1.3412172726101848 1.0 0.0 0.0 0.0
1912 1.1676162830547017 2.119680934759645 0.20910746812386158 1.3028203665685882 1.8683065745587304 0.34207650273224044 1.3096808936006537 1.5616832667315377 0.45792349726775955 1.3823051488065723 2.3439247108947168 0.5712204007285975 1.5964450618318935 1.5931507117654202 0.6841530054644809 1.5055173089180989 2.0521778383529634 0.7919854280510018 1.4978620073774958 1.1892764887568932 0.8714025500910747 1.07207628980038 1.2669139972870165 0.9362477231329691 1.00138703315226 1.7126893395661482 1.0 0.0 0.0 0.0
1949 1.1731053341746025 2.0910388722211954 0.2631812140008861 1.5531938667802991 2.067497855190574 0.4590163934426229 1.3698258371602643 1.7239376606429266 0.6521931767833407 1.2614374551459029 2.470821098980602 0.7780239255649091 1.0610305911136808 1.774741406393047 0.8848028356225076 1.350599968459245 1.1821919856317649 0.9636685866194061 1.0021143211456776 1.4057562050675687 0.9999999999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2031 0.8594159133378304 1.3442765649569537 0.15021746403479425 1.0230098241114516 1.1296194716961012 0.28370692539310804 0.7243887074384361 1.6221962485713737 0.41184342589494816 1.0193622038848975 1.5414665443759434 0.5336232853797257 0.8511894634398497 1.7383195475548652 0.6554031448645032 1.0180691943570566 2.0034205074351163 0.7745065239210439 0.6277479849801193 1.4183003014208837 0.8738708598193377 0.7753745364212988 1.1337518244835103 0.9688859150217464 0.8870542620282255 0.8400857923059262 1.0 0.0 0.0 0.0
2174 1.139825220996177 0.9594705403642168 0.18743169398907103 1.4131962918012635 1.0116369800668064 0.3546448087431694 1.2118232293359474 1.1877708230846142 0.5103825136612021 1.3543386693170896 0.7154190381896761 0.6371584699453552 1.6722245400379931 1.2080464174953387 0.7628415300546448 1.2360384651870695 1.5060017754901398 0.8540983606557377 0.9328286022027332 1.3655282975800065 0.9103825136612023 0.9817351240081988 0.7184048749593326 0.9562841530054644 0.8970610892071881 1.045509707426823 1.0 0.0 0.0 0.0
2286 1.370195673384443 0.900334962731435 0.2533532041728763 1.1351054773037368 1.01969600892974 0.4376552409339295 1.7563365335927918 0.8771984195108928 0.5856929955290611 1.098668106029141 0.7164239348960212 0.7059115747640338 1.0935182108864232 1.2944270773011946 0.8112270243417784 1.3598978417694838 0.6765607344298523 0.8951813214108295 1.4826666186359838 1.2650065844495388 0.9687034277198211 0.8913440450278722 0.9188957116689632 1.0 0.0 0.0 0.0 0.0 0.0 0.0
2349 1.2236121704408605 1.0740112950842389 0.20779796189632255 1.3935482743021843 0.8008786929294633 0.37970757642888786 1.378622110052926 1.285023456638855 0.5511741249446167 1.1429915170067257 1.7234379966492732 0.6588391670358883 0.9562930145455264 1.113205525654296 0.7634027470093043 1.0388835544208141 1.3832440160553128 0.8533451484271156 1.7503009250962136 1.2660318540211497 0.9432875498449269 1.0089445085411386 0.7610876414909081 0.9999999999999999 0.0 0.0 0.0 0.0 0.0 0.0
2506 1.0829865322883114 1.6807930917314031 0.19672131147540983 0.8462383338349797 1.756238394908554 0.38419503993274484 0.7576034355654918 1.128006916373162 0.5313156788566624 0.7898957197516101 1.42909375313398 0.6591004623791509 1.0475593687919669 1.3085881187754305 0.7847835224884405 0.9645661277307788 0.8981530977985278 0.9066834804539723 1.0348348452336655 2.1096364681905766 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
